MUNIDESC,SALE_YEAR,SALE_MONTH,sale_count
RESERVE,2015,4,2
RESERVE,2015,5,2
RESERVE,2015,6,0
RESERVE,2015,7,1
RESERVE,2015,8,1
RESERVE,2015,9,1
RESERVE,2015,10,1
RESERVE,2015,11,0
RESERVE,2015,12,1
RESERVE,2016,1,1
RESERVE,2016,2,0
RESERVE,2016,3,1
RESERVE,2016,4,4
RESERVE,2016,5,4
RESERVE,2016,6,1
RESERVE,2016,7,0
RESERVE,2016,8,2
RESERVE,2016,9,0
RESERVE,2016,10,3
RESERVE,2016,11,1
RESERVE,2016,12,0
RESERVE,2017,1,0
RESERVE,2017,2,1
RESERVE,2017,3,4
RESERVE,2017,4,2
RESERVE,2017,5,1
RESERVE,2017,6,3
RESERVE,2017,7,0
RESERVE,2017,8,4
RESERVE,2017,9,2
RESERVE,2017,10,2
RESERVE,2017,11,0
RESERVE,2017,12,0
RESERVE,2018,1,1
RESERVE,2018,2,1
RESERVE,2018,3,1
RESERVE,2018,4,2
RESERVE,2018,5,2
RESERVE,2018,6,3
RESERVE,2018,7,5
RESERVE,2018,8,3
RESERVE,2018,9,2
RESERVE,2018,10,1
RESERVE,2018,11,0
RESERVE,2018,12,0
RESERVE,2019,1,0
RESERVE,2019,2,0
RESERVE,2019,3,1
RESERVE,2019,4,2
RESERVE,2019,5,1
RESERVE,2019,6,0
RESERVE,2019,7,2
RESERVE,2019,8,2
RESERVE,2019,9,1
RESERVE,2019,10,1
RESERVE,2019,11,1
RESERVE,2019,12,1
RESERVE,2020,1,2
RESERVE,2020,2,0
RESERVE,2020,3,3
RESERVE,2020,4,2
RESERVE,2020,5,0
RESERVE,2020,6,2
RESERVE,2020,7,2
RESERVE,2020,8,2
RESERVE,2020,9,1
RESERVE,2020,10,2
RESERVE,2020,11,3
RESERVE,2020,12,1
RESERVE,2021,1,0
RESERVE,2021,2,1
RESERVE,2021,3,1
RESERVE,2021,4,0
RESERVE,2021,5,1
RESERVE,2021,6,3
RESERVE,2021,7,4
RESERVE,2021,8,3
RESERVE,2021,9,2
RESERVE,2021,10,2
RESERVE,2021,11,1
RESERVE,2021,12,2
RESERVE,2022,1,1
RESERVE,2022,2,0
RESERVE,2022,3,3
RESERVE,2022,4,2
RESERVE,2022,5,2
RESERVE,2022,6,7
RESERVE,2022,7,4
RESERVE,2022,8,2
RESERVE,2022,9,1
RESERVE,2022,10,2
RESERVE,2022,11,1
RESERVE,2022,12,1
RESERVE,2023,1,2
RESERVE,2023,2,2
RESERVE,2023,3,1
RESERVE,2023,4,2
RESERVE,2023,5,5
RESERVE,2023,6,2
RESERVE,2023,7,3
RESERVE,2023,8,3
RESERVE,2023,9,5
RESERVE,2023,10,4
RESERVE,2023,11,3
RESERVE,2023,12,0
RESERVE,2024,1,1
RESERVE,2024,2,2
RESERVE,2024,3,3
RESERVE,2024,4,2
RESERVE,2024,5,6
RESERVE,2024,6,3
RESERVE,2024,7,4
RESERVE,2024,8,3
RESERVE,2024,9,5
RESERVE,2024,10,1
RESERVE,2024,11,2
RESERVE,2024,12,3
RESERVE,2025,1,3
RESERVE,2025,2,3
RESERVE,2025,3,2
RESERVE,2025,4,1
RESERVE,2025,5,1
RESERVE,2025,6,0
RESERVE,2025,7,0
RESERVE,2025,8,0
RESERVE,2025,9,0
RESERVE,2025,10,0
RESERVE,2025,11,0
RESERVE,2025,12,0
RICHLAND,2012,1,10
RICHLAND,2012,2,7
RICHLAND,2012,3,17
RICHLAND,2012,4,11
RICHLAND,2012,5,11
RICHLAND,2012,6,16
RICHLAND,2012,7,14
RICHLAND,2012,8,19
RICHLAND,2012,9,9
RICHLAND,2012,10,11
RICHLAND,2012,11,4
RICHLAND,2012,12,6
RICHLAND,2013,1,7
RICHLAND,2013,2,1
RICHLAND,2013,3,11
RICHLAND,2013,4,9
RICHLAND,2013,5,9
RICHLAND,2013,6,12
RICHLAND,2013,7,15
RICHLAND,2013,8,14
RICHLAND,2013,9,8
RICHLAND,2013,10,8
RICHLAND,2013,11,7
RICHLAND,2013,12,10
RICHLAND,2014,1,4
RICHLAND,2014,2,1
RICHLAND,2014,3,3
RICHLAND,2014,4,5
RICHLAND,2014,5,7
RICHLAND,2014,6,4
RICHLAND,2014,7,8
RICHLAND,2014,8,6
RICHLAND,2014,9,9
RICHLAND,2014,10,1
RICHLAND,2014,11,3
RICHLAND,2014,12,2
RICHLAND,2015,1,0
RICHLAND,2015,2,6
RICHLAND,2015,3,7
RICHLAND,2015,4,3
RICHLAND,2015,5,4
RICHLAND,2015,6,4
RICHLAND,2015,7,11
RICHLAND,2015,8,10
RICHLAND,2015,9,4
RICHLAND,2015,10,4
RICHLAND,2015,11,0
RICHLAND,2015,12,4
RICHLAND,2016,1,4
RICHLAND,2016,2,4
RICHLAND,2016,3,5
RICHLAND,2016,4,5
RICHLAND,2016,5,7
RICHLAND,2016,6,8
RICHLAND,2016,7,8
RICHLAND,2016,8,8
RICHLAND,2016,9,8
RICHLAND,2016,10,4
RICHLAND,2016,11,5
RICHLAND,2016,12,2
RICHLAND,2017,1,5
RICHLAND,2017,2,4
RICHLAND,2017,3,6
RICHLAND,2017,4,6
RICHLAND,2017,5,10
RICHLAND,2017,6,16
RICHLAND,2017,7,4
RICHLAND,2017,8,9
RICHLAND,2017,9,8
RICHLAND,2017,10,4
RICHLAND,2017,11,2
RICHLAND,2017,12,7
RICHLAND,2018,1,6
RICHLAND,2018,2,2
RICHLAND,2018,3,6
RICHLAND,2018,4,8
RICHLAND,2018,5,6
RICHLAND,2018,6,5
RICHLAND,2018,7,8
RICHLAND,2018,8,7
RICHLAND,2018,9,13
RICHLAND,2018,10,4
RICHLAND,2018,11,3
RICHLAND,2018,12,2
RICHLAND,2019,1,2
RICHLAND,2019,2,0
RICHLAND,2019,3,3
RICHLAND,2019,4,1
RICHLAND,2019,5,4
RICHLAND,2019,6,5
RICHLAND,2019,7,7
RICHLAND,2019,8,1
RICHLAND,2019,9,2
RICHLAND,2019,10,6
RICHLAND,2019,11,7
RICHLAND,2019,12,3
RICHLAND,2020,1,3
RICHLAND,2020,2,8
RICHLAND,2020,3,7
RICHLAND,2020,4,9
RICHLAND,2020,5,5
RICHLAND,2020,6,12
RICHLAND,2020,7,10
RICHLAND,2020,8,10
RICHLAND,2020,9,12
RICHLAND,2020,10,7
RICHLAND,2020,11,5
RICHLAND,2020,12,4
RICHLAND,2021,1,2
RICHLAND,2021,2,2
RICHLAND,2021,3,9
RICHLAND,2021,4,5
RICHLAND,2021,5,9
RICHLAND,2021,6,11
RICHLAND,2021,7,12
RICHLAND,2021,8,10
RICHLAND,2021,9,10
RICHLAND,2021,10,13
RICHLAND,2021,11,12
RICHLAND,2021,12,16
RICHLAND,2022,1,1
RICHLAND,2022,2,5
RICHLAND,2022,3,10
RICHLAND,2022,4,6
RICHLAND,2022,5,9
RICHLAND,2022,6,12
RICHLAND,2022,7,15
RICHLAND,2022,8,8
RICHLAND,2022,9,13
RICHLAND,2022,10,12
RICHLAND,2022,11,6
RICHLAND,2022,12,11
RICHLAND,2023,1,6
RICHLAND,2023,2,9
RICHLAND,2023,3,4
RICHLAND,2023,4,5
RICHLAND,2023,5,7
RICHLAND,2023,6,10
RICHLAND,2023,7,7
RICHLAND,2023,8,4
RICHLAND,2023,9,8
RICHLAND,2023,10,7
RICHLAND,2023,11,5
RICHLAND,2023,12,7
RICHLAND,2024,1,7
RICHLAND,2024,2,1
RICHLAND,2024,3,8
RICHLAND,2024,4,5
RICHLAND,2024,5,11
RICHLAND,2024,6,7
RICHLAND,2024,7,12
RICHLAND,2024,8,8
RICHLAND,2024,9,11
RICHLAND,2024,10,8
RICHLAND,2024,11,8
RICHLAND,2024,12,8
RICHLAND,2025,1,7
RICHLAND,2025,2,3
RICHLAND,2025,3,7
RICHLAND,2025,4,9
RICHLAND,2025,5,7
RICHLAND,2025,6,0
RICHLAND,2025,7,0
RICHLAND,2025,8,0
RICHLAND,2025,9,0
RICHLAND,2025,10,0
RICHLAND,2025,11,0
RICHLAND,2025,12,0
ROBINSON,2012,1,15
ROBINSON,2012,2,4
ROBINSON,2012,3,6
ROBINSON,2012,4,6
ROBINSON,2012,5,15
ROBINSON,2012,6,12
ROBINSON,2012,7,14
ROBINSON,2012,8,14
ROBINSON,2012,9,8
ROBINSON,2012,10,13
ROBINSON,2012,11,3
ROBINSON,2012,12,3
ROBINSON,2013,1,5
ROBINSON,2013,2,6
ROBINSON,2013,3,10
ROBINSON,2013,4,7
ROBINSON,2013,5,12
ROBINSON,2013,6,7
ROBINSON,2013,7,14
ROBINSON,2013,8,19
ROBINSON,2013,9,8
ROBINSON,2013,10,7
ROBINSON,2013,11,12
ROBINSON,2013,12,18
ROBINSON,2014,1,4
ROBINSON,2014,2,1
ROBINSON,2014,3,5
ROBINSON,2014,4,7
ROBINSON,2014,5,3
ROBINSON,2014,6,6
ROBINSON,2014,7,5
ROBINSON,2014,8,4
ROBINSON,2014,9,4
ROBINSON,2014,10,1
ROBINSON,2014,11,1
ROBINSON,2014,12,0
ROBINSON,2015,1,2
ROBINSON,2015,2,4
ROBINSON,2015,3,5
ROBINSON,2015,4,1
ROBINSON,2015,5,6
ROBINSON,2015,6,5
ROBINSON,2015,7,8
ROBINSON,2015,8,8
ROBINSON,2015,9,6
ROBINSON,2015,10,4
ROBINSON,2015,11,7
ROBINSON,2015,12,1
ROBINSON,2016,1,4
ROBINSON,2016,2,3
ROBINSON,2016,3,8
ROBINSON,2016,4,7
ROBINSON,2016,5,5
ROBINSON,2016,6,8
ROBINSON,2016,7,7
ROBINSON,2016,8,6
ROBINSON,2016,9,5
ROBINSON,2016,10,8
ROBINSON,2016,11,6
ROBINSON,2016,12,3
ROBINSON,2017,1,3
ROBINSON,2017,2,3
ROBINSON,2017,3,8
ROBINSON,2017,4,5
ROBINSON,2017,5,8
ROBINSON,2017,6,8
ROBINSON,2017,7,5
ROBINSON,2017,8,7
ROBINSON,2017,9,10
ROBINSON,2017,10,9
ROBINSON,2017,11,13
ROBINSON,2017,12,10
ROBINSON,2018,1,8
ROBINSON,2018,2,3
ROBINSON,2018,3,6
ROBINSON,2018,4,5
ROBINSON,2018,5,7
ROBINSON,2018,6,12
ROBINSON,2018,7,12
ROBINSON,2018,8,8
ROBINSON,2018,9,13
ROBINSON,2018,10,11
ROBINSON,2018,11,3
ROBINSON,2018,12,3
ROBINSON,2019,1,4
ROBINSON,2019,2,5
ROBINSON,2019,3,5
ROBINSON,2019,4,6
ROBINSON,2019,5,3
ROBINSON,2019,6,5
ROBINSON,2019,7,8
ROBINSON,2019,8,6
ROBINSON,2019,9,5
ROBINSON,2019,10,2
ROBINSON,2019,11,3
ROBINSON,2019,12,5
ROBINSON,2020,1,5
ROBINSON,2020,2,8
ROBINSON,2020,3,10
ROBINSON,2020,4,7
ROBINSON,2020,5,5
ROBINSON,2020,6,6
ROBINSON,2020,7,9
ROBINSON,2020,8,18
ROBINSON,2020,9,6
ROBINSON,2020,10,11
ROBINSON,2020,11,8
ROBINSON,2020,12,11
ROBINSON,2021,1,4
ROBINSON,2021,2,2
ROBINSON,2021,3,6
ROBINSON,2021,4,3
ROBINSON,2021,5,8
ROBINSON,2021,6,11
ROBINSON,2021,7,9
ROBINSON,2021,8,19
ROBINSON,2021,9,15
ROBINSON,2021,10,9
ROBINSON,2021,11,12
ROBINSON,2021,12,10
ROBINSON,2022,1,8
ROBINSON,2022,2,7
ROBINSON,2022,3,12
ROBINSON,2022,4,10
ROBINSON,2022,5,8
ROBINSON,2022,6,14
ROBINSON,2022,7,11
ROBINSON,2022,8,15
ROBINSON,2022,9,8
ROBINSON,2022,10,10
ROBINSON,2022,11,12
ROBINSON,2022,12,5
ROBINSON,2023,1,7
ROBINSON,2023,2,3
ROBINSON,2023,3,13
ROBINSON,2023,4,15
ROBINSON,2023,5,9
ROBINSON,2023,6,6
ROBINSON,2023,7,15
ROBINSON,2023,8,11
ROBINSON,2023,9,16
ROBINSON,2023,10,14
ROBINSON,2023,11,8
ROBINSON,2023,12,7
ROBINSON,2024,1,2
ROBINSON,2024,2,3
ROBINSON,2024,3,8
ROBINSON,2024,4,8
ROBINSON,2024,5,12
ROBINSON,2024,6,12
ROBINSON,2024,7,10
ROBINSON,2024,8,10
ROBINSON,2024,9,8
ROBINSON,2024,10,7
ROBINSON,2024,11,5
ROBINSON,2024,12,4
ROBINSON,2025,1,8
ROBINSON,2025,2,9
ROBINSON,2025,3,11
ROBINSON,2025,4,4
ROBINSON,2025,5,8
ROBINSON,2025,6,0
ROBINSON,2025,7,0
ROBINSON,2025,8,0
ROBINSON,2025,9,0
ROBINSON,2025,10,0
ROBINSON,2025,11,0
ROBINSON,2025,12,0
ROSS,2012,1,13
ROSS,2012,2,12
ROSS,2012,3,20
ROSS,2012,4,26
ROSS,2012,5,28
ROSS,2012,6,38
ROSS,2012,7,42
ROSS,2012,8,33
ROSS,2012,9,32
ROSS,2012,10,22
ROSS,2012,11,9
ROSS,2012,12,11
ROSS,2013,1,11
ROSS,2013,2,17
ROSS,2013,3,16
ROSS,2013,4,24
ROSS,2013,5,29
ROSS,2013,6,37
ROSS,2013,7,21
ROSS,2013,8,30
ROSS,2013,9,25
ROSS,2013,10,23
ROSS,2013,11,26
ROSS,2013,12,17
ROSS,2014,1,13
ROSS,2014,2,6
ROSS,2014,3,13
ROSS,2014,4,11
ROSS,2014,5,12
ROSS,2014,6,17
ROSS,2014,7,17
ROSS,2014,8,17
ROSS,2014,9,14
ROSS,2014,10,5
ROSS,2014,11,9
ROSS,2014,12,2
ROSS,2015,1,8
ROSS,2015,2,5
ROSS,2015,3,13
ROSS,2015,4,12
ROSS,2015,5,15
ROSS,2015,6,11
ROSS,2015,7,21
ROSS,2015,8,14
ROSS,2015,9,14
ROSS,2015,10,11
ROSS,2015,11,8
ROSS,2015,12,9
ROSS,2016,1,4
ROSS,2016,2,3
ROSS,2016,3,18
ROSS,2016,4,16
ROSS,2016,5,25
ROSS,2016,6,27
ROSS,2016,7,26
ROSS,2016,8,17
ROSS,2016,9,26
ROSS,2016,10,13
ROSS,2016,11,15
ROSS,2016,12,5
ROSS,2017,1,10
ROSS,2017,2,13
ROSS,2017,3,29
ROSS,2017,4,30
ROSS,2017,5,31
ROSS,2017,6,33
ROSS,2017,7,28
ROSS,2017,8,29
ROSS,2017,9,38
ROSS,2017,10,19
ROSS,2017,11,19
ROSS,2017,12,19
ROSS,2018,1,15
ROSS,2018,2,8
ROSS,2018,3,23
ROSS,2018,4,22
ROSS,2018,5,18
ROSS,2018,6,18
ROSS,2018,7,36
ROSS,2018,8,18
ROSS,2018,9,28
ROSS,2018,10,18
ROSS,2018,11,8
ROSS,2018,12,9
ROSS,2019,1,6
ROSS,2019,2,7
ROSS,2019,3,16
ROSS,2019,4,10
ROSS,2019,5,12
ROSS,2019,6,12
ROSS,2019,7,9
ROSS,2019,8,8
ROSS,2019,9,10
ROSS,2019,10,12
ROSS,2019,11,6
ROSS,2019,12,20
ROSS,2020,1,20
ROSS,2020,2,14
ROSS,2020,3,23
ROSS,2020,4,22
ROSS,2020,5,10
ROSS,2020,6,28
ROSS,2020,7,25
ROSS,2020,8,27
ROSS,2020,9,31
ROSS,2020,10,28
ROSS,2020,11,31
ROSS,2020,12,21
ROSS,2021,1,9
ROSS,2021,2,6
ROSS,2021,3,10
ROSS,2021,4,17
ROSS,2021,5,20
ROSS,2021,6,48
ROSS,2021,7,24
ROSS,2021,8,26
ROSS,2021,9,40
ROSS,2021,10,33
ROSS,2021,11,30
ROSS,2021,12,42
ROSS,2022,1,29
ROSS,2022,2,16
ROSS,2022,3,34
ROSS,2022,4,32
ROSS,2022,5,36
ROSS,2022,6,36
ROSS,2022,7,29
ROSS,2022,8,44
ROSS,2022,9,40
ROSS,2022,10,19
ROSS,2022,11,22
ROSS,2022,12,28
ROSS,2023,1,20
ROSS,2023,2,11
ROSS,2023,3,34
ROSS,2023,4,29
ROSS,2023,5,30
ROSS,2023,6,39
ROSS,2023,7,31
ROSS,2023,8,34
ROSS,2023,9,28
ROSS,2023,10,20
ROSS,2023,11,27
ROSS,2023,12,11
ROSS,2024,1,12
ROSS,2024,2,16
ROSS,2024,3,26
ROSS,2024,4,20
ROSS,2024,5,41
ROSS,2024,6,34
ROSS,2024,7,36
ROSS,2024,8,22
ROSS,2024,9,26
ROSS,2024,10,28
ROSS,2024,11,21
ROSS,2024,12,22
ROSS,2025,1,16
ROSS,2025,2,12
ROSS,2025,3,14
ROSS,2025,4,30
ROSS,2025,5,19
ROSS,2025,6,0
ROSS,2025,7,0
ROSS,2025,8,0
ROSS,2025,9,0
ROSS,2025,10,0
ROSS,2025,11,0
ROSS,2025,12,0
ROSSLYN FARMS,2012,1,1
ROSSLYN FARMS,2012,2,0
ROSSLYN FARMS,2012,3,0
ROSSLYN FARMS,2012,4,1
ROSSLYN FARMS,2012,5,0
ROSSLYN FARMS,2012,6,1
ROSSLYN FARMS,2012,7,2
ROSSLYN FARMS,2012,8,0
ROSSLYN FARMS,2012,9,1
ROSSLYN FARMS,2012,10,0
ROSSLYN FARMS,2012,11,0
ROSSLYN FARMS,2012,12,0
ROSSLYN FARMS,2013,1,0
ROSSLYN FARMS,2013,2,0
ROSSLYN FARMS,2013,3,1
ROSSLYN FARMS,2013,4,0
ROSSLYN FARMS,2013,5,0
ROSSLYN FARMS,2013,6,0
ROSSLYN FARMS,2013,7,0
ROSSLYN FARMS,2013,8,0
ROSSLYN FARMS,2013,9,1
ROSSLYN FARMS,2013,10,0
ROSSLYN FARMS,2013,11,0
ROSSLYN FARMS,2013,12,0
ROSSLYN FARMS,2014,1,0
ROSSLYN FARMS,2014,2,0
ROSSLYN FARMS,2014,3,1
ROSSLYN FARMS,2014,4,1
ROSSLYN FARMS,2014,5,0
ROSSLYN FARMS,2014,6,0
ROSSLYN FARMS,2014,7,0
ROSSLYN FARMS,2014,8,1
ROSSLYN FARMS,2014,9,0
ROSSLYN FARMS,2014,10,1
ROSSLYN FARMS,2014,11,0
ROSSLYN FARMS,2014,12,0
ROSSLYN FARMS,2015,1,0
ROSSLYN FARMS,2015,2,1
ROSSLYN FARMS,2015,3,1
ROSSLYN FARMS,2015,4,0
ROSSLYN FARMS,2015,5,0
ROSSLYN FARMS,2015,6,0
ROSSLYN FARMS,2015,7,0
ROSSLYN FARMS,2015,8,0
ROSSLYN FARMS,2015,9,0
ROSSLYN FARMS,2015,10,0
ROSSLYN FARMS,2015,11,0
ROSSLYN FARMS,2015,12,0
ROSSLYN FARMS,2016,1,0
ROSSLYN FARMS,2016,2,2
ROSSLYN FARMS,2016,3,0
ROSSLYN FARMS,2016,4,0
ROSSLYN FARMS,2016,5,0
ROSSLYN FARMS,2016,6,0
ROSSLYN FARMS,2016,7,0
ROSSLYN FARMS,2016,8,0
ROSSLYN FARMS,2016,9,1
ROSSLYN FARMS,2016,10,1
ROSSLYN FARMS,2016,11,0
ROSSLYN FARMS,2016,12,0
ROSSLYN FARMS,2017,1,0
ROSSLYN FARMS,2017,2,1
ROSSLYN FARMS,2017,3,0
ROSSLYN FARMS,2017,4,0
ROSSLYN FARMS,2017,5,0
ROSSLYN FARMS,2017,6,0
ROSSLYN FARMS,2017,7,0
ROSSLYN FARMS,2017,8,0
ROSSLYN FARMS,2017,9,0
ROSSLYN FARMS,2017,10,0
ROSSLYN FARMS,2017,11,0
ROSSLYN FARMS,2017,12,0
ROSSLYN FARMS,2018,1,0
ROSSLYN FARMS,2018,2,0
ROSSLYN FARMS,2018,3,1
ROSSLYN FARMS,2018,4,0
ROSSLYN FARMS,2018,5,0
ROSSLYN FARMS,2018,6,1
ROSSLYN FARMS,2018,7,0
ROSSLYN FARMS,2018,8,0
ROSSLYN FARMS,2018,9,0
ROSSLYN FARMS,2018,10,1
ROSSLYN FARMS,2018,11,0
ROSSLYN FARMS,2018,12,0
ROSSLYN FARMS,2019,1,0
ROSSLYN FARMS,2019,2,0
ROSSLYN FARMS,2019,3,0
ROSSLYN FARMS,2019,4,0
ROSSLYN FARMS,2019,5,0
ROSSLYN FARMS,2019,6,1
ROSSLYN FARMS,2019,7,0
ROSSLYN FARMS,2019,8,0
ROSSLYN FARMS,2019,9,0
ROSSLYN FARMS,2019,10,1
ROSSLYN FARMS,2019,11,0
ROSSLYN FARMS,2019,12,1
ROSSLYN FARMS,2020,1,1
ROSSLYN FARMS,2020,2,0
ROSSLYN FARMS,2020,3,0
ROSSLYN FARMS,2020,4,0
ROSSLYN FARMS,2020,5,0
ROSSLYN FARMS,2020,6,0
ROSSLYN FARMS,2020,7,3
ROSSLYN FARMS,2020,8,2
ROSSLYN FARMS,2020,9,1
ROSSLYN FARMS,2020,10,0
ROSSLYN FARMS,2020,11,1
ROSSLYN FARMS,2020,12,1
ROSSLYN FARMS,2021,1,0
ROSSLYN FARMS,2021,2,0
ROSSLYN FARMS,2021,3,0
ROSSLYN FARMS,2021,4,1
ROSSLYN FARMS,2021,5,0
ROSSLYN FARMS,2021,6,0
ROSSLYN FARMS,2021,7,1
ROSSLYN FARMS,2021,8,0
ROSSLYN FARMS,2021,9,0
ROSSLYN FARMS,2021,10,0
ROSSLYN FARMS,2021,11,0
ROSSLYN FARMS,2021,12,0
ROSSLYN FARMS,2022,1,1
ROSSLYN FARMS,2022,2,0
ROSSLYN FARMS,2022,3,1
ROSSLYN FARMS,2022,4,0
ROSSLYN FARMS,2022,5,1
ROSSLYN FARMS,2022,6,1
ROSSLYN FARMS,2022,7,1
ROSSLYN FARMS,2022,8,0
ROSSLYN FARMS,2022,9,0
ROSSLYN FARMS,2022,10,0
ROSSLYN FARMS,2022,11,0
ROSSLYN FARMS,2022,12,0
ROSSLYN FARMS,2023,1,0
ROSSLYN FARMS,2023,2,0
ROSSLYN FARMS,2023,3,0
ROSSLYN FARMS,2023,4,0
ROSSLYN FARMS,2023,5,0
ROSSLYN FARMS,2023,6,0
ROSSLYN FARMS,2023,7,0
ROSSLYN FARMS,2023,8,2
ROSSLYN FARMS,2023,9,0
ROSSLYN FARMS,2023,10,0
ROSSLYN FARMS,2023,11,0
ROSSLYN FARMS,2023,12,0
ROSSLYN FARMS,2024,1,2
ROSSLYN FARMS,2024,2,0
ROSSLYN FARMS,2024,3,1
ROSSLYN FARMS,2024,4,0
ROSSLYN FARMS,2024,5,1
ROSSLYN FARMS,2024,6,0
ROSSLYN FARMS,2024,7,0
ROSSLYN FARMS,2024,8,1
ROSSLYN FARMS,2024,9,0
ROSSLYN FARMS,2024,10,1
ROSSLYN FARMS,2024,11,0
ROSSLYN FARMS,2024,12,0
ROSSLYN FARMS,2025,1,0
ROSSLYN FARMS,2025,2,0
ROSSLYN FARMS,2025,3,0
ROSSLYN FARMS,2025,4,0
ROSSLYN FARMS,2025,5,0
ROSSLYN FARMS,2025,6,0
ROSSLYN FARMS,2025,7,0
ROSSLYN FARMS,2025,8,0
ROSSLYN FARMS,2025,9,0
ROSSLYN FARMS,2025,10,0
ROSSLYN FARMS,2025,11,0
ROSSLYN FARMS,2025,12,0
SCOTT,2012,1,5
SCOTT,2012,2,11
SCOTT,2012,3,19
SCOTT,2012,4,8
SCOTT,2012,5,16
SCOTT,2012,6,14
SCOTT,2012,7,28
SCOTT,2012,8,21
SCOTT,2012,9,21
SCOTT,2012,10,13
SCOTT,2012,11,7
SCOTT,2012,12,6
SCOTT,2013,1,14
SCOTT,2013,2,14
SCOTT,2013,3,10
SCOTT,2013,4,17
SCOTT,2013,5,15
SCOTT,2013,6,17
SCOTT,2013,7,10
SCOTT,2013,8,10
SCOTT,2013,9,16
SCOTT,2013,10,14
SCOTT,2013,11,20
SCOTT,2013,12,14
SCOTT,2014,1,6
SCOTT,2014,2,4
SCOTT,2014,3,5
SCOTT,2014,4,2
SCOTT,2014,5,12
SCOTT,2014,6,10
SCOTT,2014,7,10
SCOTT,2014,8,11
SCOTT,2014,9,5
SCOTT,2014,10,8
SCOTT,2014,11,4
SCOTT,2014,12,2
SCOTT,2015,1,3
SCOTT,2015,2,2
SCOTT,2015,3,8
SCOTT,2015,4,4
SCOTT,2015,5,4
SCOTT,2015,6,4
SCOTT,2015,7,7
SCOTT,2015,8,5
SCOTT,2015,9,8
SCOTT,2015,10,3
SCOTT,2015,11,5
SCOTT,2015,12,3
SCOTT,2016,1,5
SCOTT,2016,2,3
SCOTT,2016,3,7
SCOTT,2016,4,15
SCOTT,2016,5,19
SCOTT,2016,6,10
SCOTT,2016,7,12
SCOTT,2016,8,9
SCOTT,2016,9,14
SCOTT,2016,10,7
SCOTT,2016,11,11
SCOTT,2016,12,2
SCOTT,2017,1,6
SCOTT,2017,2,1
SCOTT,2017,3,3
SCOTT,2017,4,9
SCOTT,2017,5,14
SCOTT,2017,6,14
SCOTT,2017,7,9
SCOTT,2017,8,10
SCOTT,2017,9,8
SCOTT,2017,10,4
SCOTT,2017,11,7
SCOTT,2017,12,7
SCOTT,2018,1,6
SCOTT,2018,2,3
SCOTT,2018,3,9
SCOTT,2018,4,10
SCOTT,2018,5,12
SCOTT,2018,6,17
SCOTT,2018,7,14
SCOTT,2018,8,18
SCOTT,2018,9,1
SCOTT,2018,10,8
SCOTT,2018,11,4
SCOTT,2018,12,6
SCOTT,2019,1,4
SCOTT,2019,2,7
SCOTT,2019,3,3
SCOTT,2019,4,6
SCOTT,2019,5,3
SCOTT,2019,6,4
SCOTT,2019,7,7
SCOTT,2019,8,8
SCOTT,2019,9,3
SCOTT,2019,10,3
SCOTT,2019,11,3
SCOTT,2019,12,5
SCOTT,2020,1,4
SCOTT,2020,2,7
SCOTT,2020,3,12
SCOTT,2020,4,6
SCOTT,2020,5,7
SCOTT,2020,6,10
SCOTT,2020,7,15
SCOTT,2020,8,15
SCOTT,2020,9,15
SCOTT,2020,10,11
SCOTT,2020,11,12
SCOTT,2020,12,10
SCOTT,2021,1,2
SCOTT,2021,2,10
SCOTT,2021,3,8
SCOTT,2021,4,6
SCOTT,2021,5,15
SCOTT,2021,6,16
SCOTT,2021,7,18
SCOTT,2021,8,16
SCOTT,2021,9,19
SCOTT,2021,10,10
SCOTT,2021,11,17
SCOTT,2021,12,14
SCOTT,2022,1,13
SCOTT,2022,2,9
SCOTT,2022,3,20
SCOTT,2022,4,13
SCOTT,2022,5,19
SCOTT,2022,6,27
SCOTT,2022,7,20
SCOTT,2022,8,14
SCOTT,2022,9,16
SCOTT,2022,10,18
SCOTT,2022,11,13
SCOTT,2022,12,16
SCOTT,2023,1,5
SCOTT,2023,2,18
SCOTT,2023,3,17
SCOTT,2023,4,9
SCOTT,2023,5,14
SCOTT,2023,6,15
SCOTT,2023,7,22
SCOTT,2023,8,17
SCOTT,2023,9,20
SCOTT,2023,10,16
SCOTT,2023,11,4
SCOTT,2023,12,14
SCOTT,2024,1,9
SCOTT,2024,2,13
SCOTT,2024,3,12
SCOTT,2024,4,15
SCOTT,2024,5,19
SCOTT,2024,6,19
SCOTT,2024,7,25
SCOTT,2024,8,14
SCOTT,2024,9,11
SCOTT,2024,10,19
SCOTT,2024,11,9
SCOTT,2024,12,7
SCOTT,2025,1,9
SCOTT,2025,2,7
SCOTT,2025,3,19
SCOTT,2025,4,17
SCOTT,2025,5,13
SCOTT,2025,6,0
SCOTT,2025,7,0
SCOTT,2025,8,0
SCOTT,2025,9,0
SCOTT,2025,10,0
SCOTT,2025,11,0
SCOTT,2025,12,0
SEWICKLEY,2012,1,1
SEWICKLEY,2012,2,4
SEWICKLEY,2012,3,3
SEWICKLEY,2012,4,2
SEWICKLEY,2012,5,4
SEWICKLEY,2012,6,9
SEWICKLEY,2012,7,2
SEWICKLEY,2012,8,6
SEWICKLEY,2012,9,5
SEWICKLEY,2012,10,5
SEWICKLEY,2012,11,0
SEWICKLEY,2012,12,0
