USEDESC,MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
ROWHOUSE,21ST WARD - PITTSBURGH,2018,9,14.955134596211366,14.955134596211366,1
ROWHOUSE,21ST WARD - PITTSBURGH,2020,6,12.075471698113208,12.075471698113208,1
ROWHOUSE,21ST WARD - PITTSBURGH,2021,11,124.01818933443572,124.01818933443572,1
ROWHOUSE,21ST WARD - PITTSBURGH,2022,5,136.95987654320987,136.95987654320987,1
ROWHOUSE,21ST WARD - PITTSBURGH,2023,6,142.0271142672692,142.0271142672692,1
ROWHOUSE,21ST WARD - PITTSBURGH,2023,8,199.44979367262724,199.44979367262724,1
ROWHOUSE,21ST WARD - PITTSBURGH,2024,6,216.2977867203219,216.2977867203219,1
ROWHOUSE,21ST WARD - PITTSBURGH,2024,8,161.20222302423974,137.4680306905371,3
ROWHOUSE,21ST WARD - PITTSBURGH,2024,12,180.4939835338822,180.4939835338822,1
ROWHOUSE,22ND WARD - PITTSBURGH,2012,3,161.29032258064515,161.29032258064515,1
ROWHOUSE,22ND WARD - PITTSBURGH,2012,5,149.9921085858586,149.9921085858586,2
ROWHOUSE,22ND WARD - PITTSBURGH,2012,6,7.948335817188276,7.948335817188276,1
ROWHOUSE,22ND WARD - PITTSBURGH,2012,9,66.43318965517241,66.43318965517241,2
ROWHOUSE,22ND WARD - PITTSBURGH,2013,4,78.96551724137932,78.96551724137932,1
ROWHOUSE,22ND WARD - PITTSBURGH,2013,11,86.77144728225278,86.77144728225278,1
ROWHOUSE,22ND WARD - PITTSBURGH,2014,6,114.9025069637883,114.9025069637883,1
ROWHOUSE,22ND WARD - PITTSBURGH,2014,11,99.04761904761904,99.04761904761904,1
ROWHOUSE,22ND WARD - PITTSBURGH,2015,4,80.57946069994263,80.57946069994263,1
ROWHOUSE,22ND WARD - PITTSBURGH,2015,5,142.1628289473684,142.1628289473684,1
ROWHOUSE,22ND WARD - PITTSBURGH,2015,8,161.78736517719568,161.78736517719568,1
ROWHOUSE,22ND WARD - PITTSBURGH,2015,10,138.6001386001386,138.6001386001386,1
ROWHOUSE,22ND WARD - PITTSBURGH,2016,1,133.85416666666666,133.85416666666666,1
ROWHOUSE,22ND WARD - PITTSBURGH,2016,3,123.7468671679198,123.7468671679198,1
ROWHOUSE,22ND WARD - PITTSBURGH,2016,8,139.593078083742,139.593078083742,2
ROWHOUSE,22ND WARD - PITTSBURGH,2016,12,137.84810126582278,137.84810126582278,1
ROWHOUSE,22ND WARD - PITTSBURGH,2017,7,140.08179959100204,140.08179959100204,1
ROWHOUSE,22ND WARD - PITTSBURGH,2019,12,178.8793103448276,178.8793103448276,1
ROWHOUSE,22ND WARD - PITTSBURGH,2020,10,180.30277777777775,180.30277777777775,1
ROWHOUSE,22ND WARD - PITTSBURGH,2021,6,56.666666666666664,56.666666666666664,1
ROWHOUSE,22ND WARD - PITTSBURGH,2021,7,135.69937369519832,135.69937369519832,1
ROWHOUSE,22ND WARD - PITTSBURGH,2021,10,218.2678311499272,218.2678311499272,1
ROWHOUSE,22ND WARD - PITTSBURGH,2021,11,108.13918381723948,108.13918381723948,2
ROWHOUSE,22ND WARD - PITTSBURGH,2021,12,202.01026555791645,202.01026555791645,2
ROWHOUSE,22ND WARD - PITTSBURGH,2022,1,190.3735632183908,190.3735632183908,1
ROWHOUSE,22ND WARD - PITTSBURGH,2022,2,141.74344436569808,141.74344436569808,1
ROWHOUSE,22ND WARD - PITTSBURGH,2022,4,205.82329317269077,205.82329317269077,1
ROWHOUSE,22ND WARD - PITTSBURGH,2022,5,315.08264462809916,315.08264462809916,1
ROWHOUSE,22ND WARD - PITTSBURGH,2022,8,222.70114942528735,222.70114942528735,1
ROWHOUSE,22ND WARD - PITTSBURGH,2022,9,169.77611940298507,169.77611940298507,1
ROWHOUSE,22ND WARD - PITTSBURGH,2023,5,133.92857142857142,133.92857142857142,1
ROWHOUSE,22ND WARD - PITTSBURGH,2023,6,295.45454545454544,295.45454545454544,1
ROWHOUSE,22ND WARD - PITTSBURGH,2024,1,309.62,309.62,1
ROWHOUSE,22ND WARD - PITTSBURGH,2024,3,212.98076923076923,212.98076923076923,1
ROWHOUSE,22ND WARD - PITTSBURGH,2024,5,281.7025331278649,246.55809717683613,4
ROWHOUSE,22ND WARD - PITTSBURGH,2024,7,403.1720430107527,403.1720430107527,1
ROWHOUSE,22ND WARD - PITTSBURGH,2024,10,278.076171875,278.076171875,2
ROWHOUSE,22ND WARD - PITTSBURGH,2025,2,145.08928571428572,145.08928571428572,1
ROWHOUSE,22ND WARD - PITTSBURGH,2025,3,332.894968661421,340.23668639053255,3
ROWHOUSE,22ND WARD - PITTSBURGH,2025,4,304.82456140350877,304.82456140350877,2
ROWHOUSE,23RD WARD - PITTSBURGH,2012,1,9.9009900990099,9.9009900990099,1
ROWHOUSE,23RD WARD - PITTSBURGH,2012,4,2.944062806673209,2.944062806673209,1
ROWHOUSE,23RD WARD - PITTSBURGH,2012,6,32.34323432343234,32.34323432343234,1
ROWHOUSE,23RD WARD - PITTSBURGH,2012,9,0.9033423667570007,0.9033423667570007,1
ROWHOUSE,23RD WARD - PITTSBURGH,2013,1,42.61363636363637,42.61363636363637,1
ROWHOUSE,23RD WARD - PITTSBURGH,2013,12,87.63837638376384,87.63837638376384,1
ROWHOUSE,23RD WARD - PITTSBURGH,2014,5,51.13636363636363,51.13636363636363,1
ROWHOUSE,23RD WARD - PITTSBURGH,2015,4,120.72649572649571,120.72649572649571,1
ROWHOUSE,23RD WARD - PITTSBURGH,2015,9,123.68583797155226,123.68583797155226,1
ROWHOUSE,23RD WARD - PITTSBURGH,2016,3,172.26277372262774,172.26277372262774,1
ROWHOUSE,23RD WARD - PITTSBURGH,2016,6,31.75146771037182,31.75146771037182,1
ROWHOUSE,23RD WARD - PITTSBURGH,2017,1,100.1602564102564,100.1602564102564,1
ROWHOUSE,23RD WARD - PITTSBURGH,2017,2,57.70596590909091,57.70596590909091,1
ROWHOUSE,23RD WARD - PITTSBURGH,2017,3,55.55555555555556,55.55555555555556,1
ROWHOUSE,23RD WARD - PITTSBURGH,2017,4,118.9892051030422,118.9892051030422,1
ROWHOUSE,23RD WARD - PITTSBURGH,2018,1,136.070110701107,136.070110701107,1
ROWHOUSE,23RD WARD - PITTSBURGH,2018,6,229.3294940353764,229.3294940353764,1
ROWHOUSE,23RD WARD - PITTSBURGH,2018,8,222.11155378486055,222.11155378486055,1
ROWHOUSE,23RD WARD - PITTSBURGH,2019,3,20.251778872468527,20.251778872468527,1
ROWHOUSE,23RD WARD - PITTSBURGH,2019,12,23.76514445479963,23.76514445479963,1
ROWHOUSE,23RD WARD - PITTSBURGH,2021,3,76.43733154361401,76.43733154361401,2
ROWHOUSE,23RD WARD - PITTSBURGH,2021,7,66.63974151857835,66.63974151857835,1
ROWHOUSE,23RD WARD - PITTSBURGH,2021,11,260.235947258848,260.235947258848,1
ROWHOUSE,23RD WARD - PITTSBURGH,2021,12,206.42273869346735,206.42273869346735,2
ROWHOUSE,23RD WARD - PITTSBURGH,2022,2,99.65034965034964,99.65034965034964,1
ROWHOUSE,23RD WARD - PITTSBURGH,2022,6,162.33091742771936,190.80234833659492,3
ROWHOUSE,23RD WARD - PITTSBURGH,2023,2,200.64575645756457,200.64575645756457,1
ROWHOUSE,23RD WARD - PITTSBURGH,2023,9,132.31981981981983,132.31981981981983,1
ROWHOUSE,23RD WARD - PITTSBURGH,2023,11,105.46875,105.46875,1
ROWHOUSE,23RD WARD - PITTSBURGH,2023,12,238.00959232613909,238.00959232613909,1
ROWHOUSE,23RD WARD - PITTSBURGH,2024,1,231.98814409484726,231.98814409484726,2
ROWHOUSE,23RD WARD - PITTSBURGH,2024,5,180.6205493387589,180.6205493387589,1
ROWHOUSE,23RD WARD - PITTSBURGH,2024,9,260.0,260.0,1
ROWHOUSE,23RD WARD - PITTSBURGH,2024,10,250.0,250.0,1
ROWHOUSE,23RD WARD - PITTSBURGH,2024,12,35.714285714285715,35.714285714285715,1
ROWHOUSE,23RD WARD - PITTSBURGH,2025,4,369.3181818181818,369.3181818181818,1
ROWHOUSE,23RD WARD - PITTSBURGH,2025,5,35.39325842696629,35.39325842696629,1
ROWHOUSE,24TH WARD - PITTSBURGH,2012,6,17.53048780487805,17.53048780487805,1
ROWHOUSE,24TH WARD - PITTSBURGH,2012,9,17.307692307692307,17.307692307692307,1
ROWHOUSE,24TH WARD - PITTSBURGH,2012,12,23.21981424148607,23.21981424148607,1
ROWHOUSE,24TH WARD - PITTSBURGH,2013,9,29.41176470588235,29.41176470588235,1
ROWHOUSE,24TH WARD - PITTSBURGH,2013,12,23.545706371191137,23.545706371191137,1
ROWHOUSE,24TH WARD - PITTSBURGH,2014,8,51.44256940664126,51.44256940664126,1
ROWHOUSE,24TH WARD - PITTSBURGH,2016,6,14.098866213151927,14.098866213151927,1
ROWHOUSE,24TH WARD - PITTSBURGH,2018,10,36.41304347826087,36.41304347826087,1
ROWHOUSE,24TH WARD - PITTSBURGH,2021,6,32.71604938271605,32.71604938271605,1
ROWHOUSE,24TH WARD - PITTSBURGH,2022,1,30.208333333333332,30.208333333333332,1
ROWHOUSE,24TH WARD - PITTSBURGH,2022,3,184.2622950819672,184.2622950819672,1
ROWHOUSE,24TH WARD - PITTSBURGH,2022,11,149.65986394557822,149.65986394557822,1
ROWHOUSE,24TH WARD - PITTSBURGH,2023,1,40.774719673802245,40.774719673802245,1
ROWHOUSE,24TH WARD - PITTSBURGH,2023,3,37.993920972644375,37.993920972644375,1
ROWHOUSE,24TH WARD - PITTSBURGH,2023,12,75.0,75.0,1
ROWHOUSE,24TH WARD - PITTSBURGH,2024,3,160.49382716049382,160.49382716049382,1
ROWHOUSE,24TH WARD - PITTSBURGH,2025,4,101.79640718562874,101.79640718562874,1
ROWHOUSE,25TH WARD - PITTSBURGH,2012,1,80.57350565428109,80.57350565428109,1
ROWHOUSE,25TH WARD - PITTSBURGH,2012,3,75.7139651991212,109.51526032315978,3
ROWHOUSE,25TH WARD - PITTSBURGH,2012,4,8.315640481245577,8.315640481245577,1
ROWHOUSE,25TH WARD - PITTSBURGH,2012,5,114.66458658346332,114.66458658346332,1
ROWHOUSE,25TH WARD - PITTSBURGH,2012,6,65.69982733154423,65.69982733154423,2
ROWHOUSE,25TH WARD - PITTSBURGH,2012,7,33.849770242971786,8.14810924369748,3
ROWHOUSE,25TH WARD - PITTSBURGH,2012,9,22.370096168650246,22.370096168650246,2
ROWHOUSE,25TH WARD - PITTSBURGH,2012,12,17.123287671232877,17.123287671232877,1
ROWHOUSE,25TH WARD - PITTSBURGH,2013,1,20.08686210640608,20.08686210640608,1
ROWHOUSE,25TH WARD - PITTSBURGH,2013,7,22.14566929133858,22.14566929133858,1
ROWHOUSE,25TH WARD - PITTSBURGH,2013,9,1.346443965517241,1.346443965517241,1
ROWHOUSE,25TH WARD - PITTSBURGH,2013,12,12.857142857142858,12.857142857142858,1
ROWHOUSE,25TH WARD - PITTSBURGH,2014,4,90.25,90.25,1
ROWHOUSE,25TH WARD - PITTSBURGH,2015,1,54.61767626613704,54.61767626613704,1
ROWHOUSE,25TH WARD - PITTSBURGH,2016,5,130.92885375494072,130.92885375494072,1
ROWHOUSE,25TH WARD - PITTSBURGH,2016,6,133.63486842105263,133.63486842105263,1
ROWHOUSE,25TH WARD - PITTSBURGH,2016,7,218.25396825396825,218.25396825396825,1
ROWHOUSE,25TH WARD - PITTSBURGH,2016,11,217.59259259259255,217.59259259259255,1
ROWHOUSE,25TH WARD - PITTSBURGH,2017,9,31.547619047619047,31.547619047619047,1
ROWHOUSE,25TH WARD - PITTSBURGH,2017,12,120.03491924923614,120.03491924923614,1
ROWHOUSE,25TH WARD - PITTSBURGH,2018,2,186.6883116883117,186.6883116883117,1
ROWHOUSE,25TH WARD - PITTSBURGH,2018,6,203.37301587301587,203.37301587301587,1
ROWHOUSE,25TH WARD - PITTSBURGH,2018,7,148.20804207785088,148.20804207785088,2
ROWHOUSE,25TH WARD - PITTSBURGH,2018,8,119.86301369863014,119.86301369863014,1
ROWHOUSE,25TH WARD - PITTSBURGH,2018,12,133.1967213114754,133.1967213114754,1
ROWHOUSE,25TH WARD - PITTSBURGH,2019,2,26.53927813163482,26.53927813163482,1
ROWHOUSE,25TH WARD - PITTSBURGH,2019,7,196.5689093348668,196.5689093348668,2
ROWHOUSE,25TH WARD - PITTSBURGH,2020,5,300.8333333333333,300.8333333333333,1
ROWHOUSE,25TH WARD - PITTSBURGH,2020,7,235.77844311377245,235.77844311377245,1
ROWHOUSE,25TH WARD - PITTSBURGH,2021,2,148.14814814814815,148.14814814814815,1
ROWHOUSE,25TH WARD - PITTSBURGH,2021,11,229.70903522205208,229.70903522205208,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,2,84.92569002123142,84.92569002123142,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,4,74.07407407407408,74.07407407407408,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,6,106.75213675213676,106.75213675213676,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,7,55.55555555555556,55.55555555555556,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,8,27.932960893854748,27.932960893854748,1
ROWHOUSE,25TH WARD - PITTSBURGH,2022,11,95.01557632398756,95.01557632398756,1
ROWHOUSE,25TH WARD - PITTSBURGH,2023,2,120.21744734128738,120.21744734128738,2
ROWHOUSE,25TH WARD - PITTSBURGH,2023,6,42.46153846153846,42.46153846153846,1
ROWHOUSE,25TH WARD - PITTSBURGH,2023,7,228.79518072289156,228.79518072289156,1
ROWHOUSE,25TH WARD - PITTSBURGH,2023,9,225.80645161290323,225.80645161290323,1
ROWHOUSE,25TH WARD - PITTSBURGH,2023,10,270.77199281867144,270.77199281867144,1
ROWHOUSE,25TH WARD - PITTSBURGH,2023,12,143.93939393939394,143.93939393939394,1
ROWHOUSE,25TH WARD - PITTSBURGH,2024,3,207.1428571428571,207.1428571428571,1
ROWHOUSE,25TH WARD - PITTSBURGH,2024,5,309.5872170439414,309.5872170439414,1
ROWHOUSE,25TH WARD - PITTSBURGH,2024,7,258.66462793068297,258.66462793068297,1
ROWHOUSE,25TH WARD - PITTSBURGH,2024,10,253.40277777777777,253.40277777777777,1
ROWHOUSE,25TH WARD - PITTSBURGH,2024,11,184.93170589677803,195.0152207001522,3
ROWHOUSE,25TH WARD - PITTSBURGH,2025,3,237.6425855513308,237.6425855513308,1
ROWHOUSE,25TH WARD - PITTSBURGH,2025,4,202.24740285973922,184.05223271980714,4
ROWHOUSE,26TH WARD - PITTSBURGH,2012,1,3.633217993079585,3.633217993079585,1
ROWHOUSE,26TH WARD - PITTSBURGH,2012,6,37.77056277056277,37.77056277056277,1
ROWHOUSE,26TH WARD - PITTSBURGH,2012,7,15.876375952582556,15.876375952582556,1
ROWHOUSE,26TH WARD - PITTSBURGH,2015,10,3.5416666666666665,3.5416666666666665,1
ROWHOUSE,26TH WARD - PITTSBURGH,2017,5,10.416666666666666,10.416666666666666,1
ROWHOUSE,26TH WARD - PITTSBURGH,2017,6,30.959752321981423,30.959752321981423,1
ROWHOUSE,26TH WARD - PITTSBURGH,2017,7,12.812299807815505,12.812299807815505,1
ROWHOUSE,26TH WARD - PITTSBURGH,2018,10,44.11764705882353,44.11764705882353,1
ROWHOUSE,26TH WARD - PITTSBURGH,2022,5,41.666666666666664,41.666666666666664,1
ROWHOUSE,26TH WARD - PITTSBURGH,2022,10,34.598214285714285,34.598214285714285,1
ROWHOUSE,26TH WARD - PITTSBURGH,2023,10,142.85714285714286,142.85714285714286,1
ROWHOUSE,26TH WARD - PITTSBURGH,2025,5,78.47222222222223,104.16666666666669,5
ROWHOUSE,27TH WARD - PITTSBURGH,2012,1,19.29824561403509,19.29824561403509,1
ROWHOUSE,27TH WARD - PITTSBURGH,2012,8,6.776768429310803,6.776768429310803,2
ROWHOUSE,27TH WARD - PITTSBURGH,2012,10,0.0077639751552795,0.0077639751552795,1
ROWHOUSE,27TH WARD - PITTSBURGH,2013,10,23.46041055718475,23.46041055718475,1
ROWHOUSE,27TH WARD - PITTSBURGH,2013,12,8.771929824561404,8.771929824561404,1
ROWHOUSE,27TH WARD - PITTSBURGH,2015,2,19.33990442054958,19.33990442054958,2
ROWHOUSE,27TH WARD - PITTSBURGH,2015,5,14.0607424071991,14.0607424071991,1
ROWHOUSE,27TH WARD - PITTSBURGH,2016,10,22.15447154471545,22.15447154471545,2
ROWHOUSE,27TH WARD - PITTSBURGH,2016,12,24.725274725274726,24.725274725274726,1
ROWHOUSE,27TH WARD - PITTSBURGH,2018,1,11.081560283687944,11.081560283687944,1
ROWHOUSE,27TH WARD - PITTSBURGH,2018,3,35.0,35.0,1
ROWHOUSE,27TH WARD - PITTSBURGH,2019,2,58.49609375,58.49609375,1
ROWHOUSE,27TH WARD - PITTSBURGH,2019,4,64.1025641025641,64.1025641025641,1
ROWHOUSE,27TH WARD - PITTSBURGH,2020,6,62.654514603044014,62.654514603044014,2
ROWHOUSE,27TH WARD - PITTSBURGH,2020,11,33.65384615384615,33.65384615384615,1
ROWHOUSE,27TH WARD - PITTSBURGH,2021,1,44.642857142857146,44.642857142857146,1
ROWHOUSE,27TH WARD - PITTSBURGH,2021,5,25.023832221163012,25.023832221163012,1
ROWHOUSE,27TH WARD - PITTSBURGH,2021,6,31.73076923076923,31.73076923076923,1
ROWHOUSE,27TH WARD - PITTSBURGH,2021,8,36.51315789473684,36.51315789473684,1
ROWHOUSE,27TH WARD - PITTSBURGH,2022,3,58.36456975228162,58.36456975228162,2
ROWHOUSE,27TH WARD - PITTSBURGH,2022,10,166.1931818181818,166.1931818181818,1
ROWHOUSE,27TH WARD - PITTSBURGH,2023,1,25.974025974025977,25.974025974025977,1
ROWHOUSE,27TH WARD - PITTSBURGH,2023,8,79.37890572314885,79.37890572314885,2
ROWHOUSE,2ND WARD - CLAIRTON,2012,1,6.602112676056338,6.602112676056338,1
ROWHOUSE,2ND WARD - CLAIRTON,2012,2,2.0857699805068224,2.0857699805068224,2
ROWHOUSE,2ND WARD - CLAIRTON,2012,4,4.62962962962963,4.62962962962963,2
ROWHOUSE,2ND WARD - CLAIRTON,2012,5,5.731922398589065,5.731922398589065,2
ROWHOUSE,2ND WARD - CLAIRTON,2012,6,7.407407407407407,7.407407407407407,1
ROWHOUSE,2ND WARD - CLAIRTON,2012,8,13.36111111111111,13.36111111111111,2
ROWHOUSE,2ND WARD - CLAIRTON,2012,9,15.772870662460567,15.772870662460567,1
ROWHOUSE,2ND WARD - CLAIRTON,2012,12,14.351851851851853,14.351851851851853,2
ROWHOUSE,2ND WARD - CLAIRTON,2013,2,8.284600389863547,8.284600389863547,1
ROWHOUSE,2ND WARD - CLAIRTON,2014,9,3.306878306878307,3.306878306878307,1
ROWHOUSE,2ND WARD - CLAIRTON,2016,4,20.833333333333332,20.833333333333332,1
ROWHOUSE,2ND WARD - CLAIRTON,2018,5,16.666666666666668,16.666666666666668,1
ROWHOUSE,2ND WARD - CLAIRTON,2018,7,11.11111111111111,11.11111111111111,1
ROWHOUSE,2ND WARD - CLAIRTON,2020,1,12.037037037037036,12.037037037037036,1
ROWHOUSE,2ND WARD - CLAIRTON,2020,6,12.962962962962964,12.962962962962964,1
ROWHOUSE,2ND WARD - CLAIRTON,2020,9,24.410774410774412,24.410774410774412,1
ROWHOUSE,2ND WARD - CLAIRTON,2021,3,33.854166666666664,33.854166666666664,1
ROWHOUSE,2ND WARD - CLAIRTON,2021,10,39.98316498316498,39.98316498316498,1
ROWHOUSE,2ND WARD - CLAIRTON,2021,11,32.407407407407405,32.407407407407405,1
ROWHOUSE,2ND WARD - CLAIRTON,2022,9,45.68106312292359,45.68106312292359,1
ROWHOUSE,2ND WARD - CLAIRTON,2024,5,37.25961538461539,37.25961538461539,1
ROWHOUSE,2ND WARD - CLAIRTON,2025,4,8.774637210309725,4.938271604938271,3
ROWHOUSE,2ND WARD - CLAIRTON,2025,5,58.47953216374269,58.47953216374269,1
ROWHOUSE,2ND WARD - PITTSBURGH,2012,8,6.153846153846154,6.153846153846154,1
ROWHOUSE,30TH WARD - PITTSBURGH,2012,8,5.15568461427124,5.15568461427124,2
ROWHOUSE,30TH WARD - PITTSBURGH,2017,3,13.526119402985074,13.526119402985074,1
ROWHOUSE,30TH WARD - PITTSBURGH,2018,12,26.46808554528155,26.46808554528155,2
ROWHOUSE,30TH WARD - PITTSBURGH,2020,2,57.56578947368421,57.56578947368421,1
ROWHOUSE,30TH WARD - PITTSBURGH,2020,11,54.71491228070175,54.71491228070175,1
ROWHOUSE,30TH WARD - PITTSBURGH,2021,3,35.984848484848484,35.984848484848484,1
ROWHOUSE,30TH WARD - PITTSBURGH,2021,12,43.850806451612904,43.850806451612904,1
ROWHOUSE,3RD WARD  - DUQUESNE,2012,2,3.687315634218289,3.687315634218289,1
ROWHOUSE,3RD WARD  - DUQUESNE,2012,6,1.25,1.25,1
ROWHOUSE,3RD WARD  - DUQUESNE,2013,12,11.658653846153848,11.658653846153848,1
ROWHOUSE,3RD WARD  - DUQUESNE,2018,4,12.254901960784316,12.254901960784316,1
ROWHOUSE,3RD WARD - PITTSBURGH,2013,4,49.479166666666664,49.479166666666664,1
ROWHOUSE,3RD WARD - PITTSBURGH,2022,3,103.03030303030305,103.03030303030305,1
ROWHOUSE,3RD WARD - PITTSBURGH,2023,6,103.03030303030305,103.03030303030305,1
ROWHOUSE,3RD WARD - PITTSBURGH,2024,7,146.484375,146.484375,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,1,65.64885496183206,65.64885496183206,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,2,59.84848484848485,59.84848484848485,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,3,30.0,30.0,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,4,91.73387096774194,91.73387096774194,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,5,55.865921787709496,55.865921787709496,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,6,56.117864693446094,56.117864693446094,2
ROWHOUSE,4TH WARD - PITTSBURGH,2012,7,105.26315789473684,105.26315789473684,1
ROWHOUSE,4TH WARD - PITTSBURGH,2012,9,73.73339934272467,81.54362416107382,3
ROWHOUSE,4TH WARD - PITTSBURGH,2013,1,45.572916666666664,45.572916666666664,1
ROWHOUSE,4TH WARD - PITTSBURGH,2013,11,52.325581395348834,52.325581395348834,1
ROWHOUSE,4TH WARD - PITTSBURGH,2014,2,97.31543624161074,97.31543624161074,1
ROWHOUSE,4TH WARD - PITTSBURGH,2014,3,77.05982905982906,77.05982905982906,1
ROWHOUSE,4TH WARD - PITTSBURGH,2016,6,120.13422818791946,120.13422818791946,1
ROWHOUSE,4TH WARD - PITTSBURGH,2016,10,111.11111111111111,111.11111111111111,1
ROWHOUSE,4TH WARD - PITTSBURGH,2017,1,135.23391812865498,135.23391812865498,1
ROWHOUSE,4TH WARD - PITTSBURGH,2017,2,134.375,134.375,1
ROWHOUSE,4TH WARD - PITTSBURGH,2017,5,17.578125,17.578125,1
ROWHOUSE,4TH WARD - PITTSBURGH,2017,7,122.88930581613508,122.88930581613508,1
ROWHOUSE,4TH WARD - PITTSBURGH,2018,7,140.41245442248882,140.41245442248882,2
ROWHOUSE,4TH WARD - PITTSBURGH,2018,8,110.3585657370518,110.3585657370518,1
ROWHOUSE,4TH WARD - PITTSBURGH,2018,11,132.53012048192772,132.53012048192772,1
ROWHOUSE,4TH WARD - PITTSBURGH,2018,12,150.093808630394,150.093808630394,1
ROWHOUSE,4TH WARD - PITTSBURGH,2019,1,58.539944903581265,58.539944903581265,1
ROWHOUSE,4TH WARD - PITTSBURGH,2021,1,65.26136420588384,65.26136420588384,2
ROWHOUSE,4TH WARD - PITTSBURGH,2021,2,78.07971014492753,78.07971014492753,1
ROWHOUSE,4TH WARD - PITTSBURGH,2021,8,127.65331038118251,127.65331038118251,2
ROWHOUSE,4TH WARD - PITTSBURGH,2022,3,134.68439910473282,134.68439910473282,2
ROWHOUSE,4TH WARD - PITTSBURGH,2022,5,113.43012704174228,113.43012704174228,1
ROWHOUSE,4TH WARD - PITTSBURGH,2022,7,202.0676691729323,202.0676691729323,1
ROWHOUSE,4TH WARD - PITTSBURGH,2022,8,198.46796657381617,198.46796657381617,1
ROWHOUSE,4TH WARD - PITTSBURGH,2023,2,111.91135734072022,111.91135734072022,1
ROWHOUSE,4TH WARD - PITTSBURGH,2023,3,196.18240358656624,185.02824858757063,3
ROWHOUSE,4TH WARD - PITTSBURGH,2023,7,262.63776467435,262.63776467435,2
ROWHOUSE,4TH WARD - PITTSBURGH,2023,8,262.687969924812,262.687969924812,1
ROWHOUSE,4TH WARD - PITTSBURGH,2023,9,125.10290635290634,130.4945054945055,3
ROWHOUSE,4TH WARD - PITTSBURGH,2023,10,165.62472983487507,165.62472983487507,2
ROWHOUSE,4TH WARD - PITTSBURGH,2024,10,193.66197183098592,193.66197183098592,1
ROWHOUSE,4TH WARD - PITTSBURGH,2025,3,103.65853658536584,103.65853658536584,1
ROWHOUSE,5TH WARD - PITTSBURGH,2012,1,15.510948905109489,15.510948905109489,1
ROWHOUSE,5TH WARD - PITTSBURGH,2012,6,39.83050847457627,39.83050847457627,1
ROWHOUSE,5TH WARD - PITTSBURGH,2012,7,10.542168674698797,10.542168674698797,1
ROWHOUSE,5TH WARD - PITTSBURGH,2012,11,9.04639175257732,9.04639175257732,1
ROWHOUSE,5TH WARD - PITTSBURGH,2013,6,1.594896331738437,1.594896331738437,1
ROWHOUSE,5TH WARD - PITTSBURGH,2015,3,23.14814814814815,23.14814814814815,1
ROWHOUSE,5TH WARD - PITTSBURGH,2015,8,19.53125,19.53125,1
ROWHOUSE,5TH WARD - PITTSBURGH,2017,8,29.085872576177284,29.085872576177284,1
ROWHOUSE,5TH WARD - PITTSBURGH,2018,3,45.809157016818304,45.809157016818304,2
ROWHOUSE,5TH WARD - PITTSBURGH,2018,7,55.55555555555556,55.55555555555556,1
ROWHOUSE,5TH WARD - PITTSBURGH,2018,10,32.326071679550246,32.326071679550246,1
ROWHOUSE,5TH WARD - PITTSBURGH,2019,10,27.573529411764707,27.573529411764707,1
ROWHOUSE,5TH WARD - PITTSBURGH,2020,8,67.5207756232687,67.5207756232687,1
ROWHOUSE,5TH WARD - PITTSBURGH,2020,10,36.70360110803324,36.70360110803324,1
ROWHOUSE,5TH WARD - PITTSBURGH,2021,1,43.75,43.75,1
ROWHOUSE,5TH WARD - PITTSBURGH,2021,3,55.40166204986149,55.40166204986149,1
ROWHOUSE,5TH WARD - PITTSBURGH,2021,12,47.77070063694268,47.77070063694268,1
ROWHOUSE,5TH WARD - PITTSBURGH,2022,4,34.151414309484196,34.151414309484196,1
ROWHOUSE,5TH WARD - PITTSBURGH,2022,5,84.72222222222223,84.72222222222223,1
ROWHOUSE,5TH WARD - PITTSBURGH,2023,1,53.67036011080332,53.67036011080332,1
ROWHOUSE,5TH WARD - PITTSBURGH,2023,2,134.35003631082063,134.35003631082063,1
ROWHOUSE,5TH WARD - PITTSBURGH,2024,2,57.758620689655174,57.758620689655174,1
ROWHOUSE,6TH WARD - PITTSBURGH,2012,2,34.31372549019608,34.31372549019608,1
ROWHOUSE,6TH WARD - PITTSBURGH,2012,3,21.17863720073665,21.17863720073665,1
ROWHOUSE,6TH WARD - PITTSBURGH,2012,4,139.3581081081081,139.3581081081081,1
ROWHOUSE,6TH WARD - PITTSBURGH,2012,5,46.12503711156561,46.12503711156561,2
ROWHOUSE,6TH WARD - PITTSBURGH,2012,6,12.155055412264895,13.90843373493976,3
ROWHOUSE,6TH WARD - PITTSBURGH,2012,7,29.856687898089177,29.856687898089177,1
