MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
PITCAIRN,2014,5,35.79952267303103,35.79952267303103,1
PITCAIRN,2014,6,,,0
PITCAIRN,2014,7,,,0
PITCAIRN,2014,8,,,0
PITCAIRN,2014,9,,,0
PITCAIRN,2014,10,,,0
PITCAIRN,2014,11,,,0
PITCAIRN,2014,12,,,0
PITCAIRN,2015,1,,,0
PITCAIRN,2015,2,,,0
PITCAIRN,2015,3,,,0
PITCAIRN,2015,4,,,0
PITCAIRN,2015,5,,,0
PITCAIRN,2015,6,10.21450459652707,10.21450459652707,1
PITCAIRN,2015,7,,,0
PITCAIRN,2015,8,,,0
PITCAIRN,2015,9,,,0
PITCAIRN,2015,10,,,0
PITCAIRN,2015,11,59.84251968503937,59.84251968503937,1
PITCAIRN,2015,12,,,0
PITCAIRN,2016,1,,,0
PITCAIRN,2016,2,33.370411568409345,33.370411568409345,1
PITCAIRN,2016,3,,,0
PITCAIRN,2016,4,,,0
PITCAIRN,2016,5,41.741843971631205,41.741843971631205,2
PITCAIRN,2016,6,50.2828409805154,50.2828409805154,1
PITCAIRN,2016,7,31.147540983606557,31.147540983606557,1
PITCAIRN,2016,8,,,0
PITCAIRN,2016,9,51.32961455484082,53.31196581196581,3
PITCAIRN,2016,10,11.948529411764708,11.948529411764708,1
PITCAIRN,2016,11,,,0
PITCAIRN,2016,12,,,0
PITCAIRN,2017,1,21.166134185303516,21.166134185303516,1
PITCAIRN,2017,2,,,0
PITCAIRN,2017,3,48.07692307692308,48.07692307692308,1
PITCAIRN,2017,4,7.886435331230284,7.886435331230284,1
PITCAIRN,2017,5,,,0
PITCAIRN,2017,6,,,0
PITCAIRN,2017,7,,,0
PITCAIRN,2017,8,21.112372304199777,21.112372304199777,1
PITCAIRN,2017,9,,,0
PITCAIRN,2017,10,65.44728502911956,65.44728502911956,2
PITCAIRN,2017,11,24.390243902439025,24.390243902439025,1
PITCAIRN,2017,12,,,0
PITCAIRN,2018,1,9.528585757271816,9.528585757271816,1
PITCAIRN,2018,2,52.083333333333336,52.083333333333336,1
PITCAIRN,2018,3,,,0
PITCAIRN,2018,4,4.868268434134217,4.868268434134217,1
PITCAIRN,2018,5,43.43577174459527,43.43577174459527,2
PITCAIRN,2018,6,31.989795918367346,31.989795918367346,1
PITCAIRN,2018,7,64.11901983663944,64.11901983663944,1
PITCAIRN,2018,8,19.136904761904763,19.136904761904763,1
PITCAIRN,2018,9,11.869436201780417,11.869436201780417,1
PITCAIRN,2018,10,37.453183520599254,37.453183520599254,1
PITCAIRN,2018,11,,,0
PITCAIRN,2018,12,18.26086956521739,18.26086956521739,1
PITCAIRN,2019,1,,,0
PITCAIRN,2019,2,18.79699248120301,18.79699248120301,1
PITCAIRN,2019,3,,,0
PITCAIRN,2019,4,67.31825619448341,67.31825619448341,2
PITCAIRN,2019,5,,,0
PITCAIRN,2019,6,,,0
PITCAIRN,2019,7,36.70886075949367,36.70886075949367,1
PITCAIRN,2019,8,,,0
PITCAIRN,2019,9,,,0
PITCAIRN,2019,10,74.73590504451039,74.73590504451039,2
PITCAIRN,2019,11,,,0
PITCAIRN,2019,12,44.014084507042256,44.014084507042256,1
PITCAIRN,2020,1,36.16501353570319,36.16501353570319,2
PITCAIRN,2020,2,,,0
PITCAIRN,2020,3,56.666666666666664,56.666666666666664,1
PITCAIRN,2020,4,,,0
PITCAIRN,2020,5,,,0
PITCAIRN,2020,6,12.82051282051282,12.82051282051282,1
PITCAIRN,2020,7,,,0
PITCAIRN,2020,8,24.216524216524217,24.216524216524217,1
PITCAIRN,2020,9,26.606035765161785,26.606035765161785,2
PITCAIRN,2020,10,,,0
PITCAIRN,2020,11,,,0
PITCAIRN,2020,12,,,0
PITCAIRN,2021,1,40.17603155881099,40.17603155881099,2
PITCAIRN,2021,2,,,0
PITCAIRN,2021,3,29.855134825014346,29.855134825014346,2
PITCAIRN,2021,4,,,0
PITCAIRN,2021,5,40.31810556200801,40.87301587301587,3
PITCAIRN,2021,6,,,0
PITCAIRN,2021,7,40.502793296089386,40.502793296089386,1
PITCAIRN,2021,8,60.687520364939715,60.687520364939715,2
PITCAIRN,2021,9,73.35329341317366,73.35329341317366,1
PITCAIRN,2021,10,,,0
PITCAIRN,2021,11,37.10861056751468,37.10861056751468,2
PITCAIRN,2021,12,47.93501898329112,55.55555555555556,3
PITCAIRN,2022,1,64.86291486291486,64.86291486291486,1
PITCAIRN,2022,2,37.1106166560712,37.1106166560712,2
PITCAIRN,2022,3,68.80296610169492,68.80296610169492,1
PITCAIRN,2022,4,86.50847457627118,86.50847457627118,2
PITCAIRN,2022,5,69.24388927750833,59.91116598027252,6
PITCAIRN,2022,6,51.89572298996714,56.20723362658847,3
PITCAIRN,2022,7,,,0
PITCAIRN,2022,8,23.376623376623375,23.376623376623375,1
PITCAIRN,2022,9,86.95652173913044,86.95652173913044,1
PITCAIRN,2022,10,,,0
PITCAIRN,2022,11,13.461538461538462,13.461538461538462,1
PITCAIRN,2022,12,,,0
PITCAIRN,2023,1,56.18487006991162,56.18487006991162,2
PITCAIRN,2023,2,59.523809523809526,59.523809523809526,1
PITCAIRN,2023,3,,,0
PITCAIRN,2023,4,36.50676971149378,37.65060240963855,3
PITCAIRN,2023,5,47.501742607674814,47.501742607674814,2
PITCAIRN,2023,6,54.06083816545165,50.74786324786325,3
PITCAIRN,2023,7,,,0
PITCAIRN,2023,8,78.2442748091603,78.2442748091603,1
PITCAIRN,2023,9,27.808676307007783,27.808676307007783,1
PITCAIRN,2023,10,59.78817902289033,59.78817902289033,1
PITCAIRN,2023,11,,,0
PITCAIRN,2023,12,69.10206718346252,62.5,3
PITCAIRN,2024,1,,,0
PITCAIRN,2024,2,83.96464646464646,83.96464646464646,1
PITCAIRN,2024,3,89.70876564261647,73.08467741935483,3
PITCAIRN,2024,4,,,0
PITCAIRN,2024,5,73.89079990928096,67.70833333333333,3
PITCAIRN,2024,6,64.47192379487426,64.47192379487426,2
PITCAIRN,2024,7,62.60229132569558,62.60229132569558,1
PITCAIRN,2024,8,71.75,71.75,1
PITCAIRN,2024,9,63.84180790960452,63.84180790960452,1
PITCAIRN,2024,10,8.064516129032258,8.064516129032258,1
PITCAIRN,2024,11,,,0
PITCAIRN,2024,12,37.96849538294405,37.96849538294405,1
PITCAIRN,2025,1,40.84014002333722,40.84014002333722,1
PITCAIRN,2025,2,47.674418604651166,47.674418604651166,1
PITCAIRN,2025,3,25.317632850241544,25.317632850241544,1
PITCAIRN,2025,4,52.270262136045545,42.636416475126154,4
PITCAIRN,2025,5,,,0
PITCAIRN,2025,6,,,0
PITCAIRN,2025,7,,,0
PITCAIRN,2025,8,,,0
PITCAIRN,2025,9,,,0
PITCAIRN,2025,10,,,0
PITCAIRN,2025,11,,,0
PITCAIRN,2025,12,,,0
PLEASANT HILLS,2012,1,96.42946452339274,96.42946452339274,2
PLEASANT HILLS,2012,2,23.01762114537445,23.01762114537445,1
PLEASANT HILLS,2012,3,88.99513469009786,84.12679716361791,6
PLEASANT HILLS,2012,4,106.59002642931007,100.78049866373526,8
PLEASANT HILLS,2012,5,99.5092828186874,95.45289330375473,10
PLEASANT HILLS,2012,6,73.38959593718054,87.89984789984788,4
PLEASANT HILLS,2012,7,93.18459102835625,93.16939890710384,7
PLEASANT HILLS,2012,8,92.70559406792323,91.04704097116844,9
PLEASANT HILLS,2012,9,95.22314403791192,114.50320512820512,9
PLEASANT HILLS,2012,10,109.38937823254376,95.77466624947851,4
PLEASANT HILLS,2012,11,98.83013810105071,98.83013810105071,2
PLEASANT HILLS,2012,12,89.23281498470897,90.14423076923076,7
PLEASANT HILLS,2013,1,94.24691296904538,95.51942490312494,4
PLEASANT HILLS,2013,2,89.07628703535016,100.29777043921055,4
PLEASANT HILLS,2013,3,96.65774064313904,95.79983426778097,4
PLEASANT HILLS,2013,4,97.32269591338218,105.76351752822339,4
PLEASANT HILLS,2013,5,85.8156727229861,82.3529411764706,3
PLEASANT HILLS,2013,6,92.85790126064968,91.54929577464787,9
PLEASANT HILLS,2013,7,87.42343792899455,85.6093979441997,9
PLEASANT HILLS,2013,8,105.85862855662829,105.28488852188272,5
PLEASANT HILLS,2013,9,101.45802281180572,99.71408148677628,5
PLEASANT HILLS,2013,10,99.47571423554679,97.80762107918423,8
PLEASANT HILLS,2013,11,97.97503557956956,97.84118357487922,6
PLEASANT HILLS,2013,12,95.9740908569616,90.33829904244305,4
PLEASANT HILLS,2014,1,98.7440809869581,106.55741080020726,4
PLEASANT HILLS,2014,2,92.330435392342,92.330435392342,2
PLEASANT HILLS,2014,3,106.24595760651759,103.00123001230013,3
PLEASANT HILLS,2014,4,109.42760942760944,109.42760942760944,1
PLEASANT HILLS,2014,5,120.03198844205922,135.44444444444446,3
PLEASANT HILLS,2014,6,112.35955056179776,112.35955056179776,1
PLEASANT HILLS,2014,7,92.22832722832722,93.33333333333331,3
PLEASANT HILLS,2014,8,102.07683802623995,95.86056644880176,3
PLEASANT HILLS,2014,9,96.56009212754644,100.64463455682,4
PLEASANT HILLS,2014,10,105.79064587973274,105.79064587973274,1
PLEASANT HILLS,2014,11,,,0
PLEASANT HILLS,2014,12,,,0
PLEASANT HILLS,2015,1,,,0
PLEASANT HILLS,2015,2,89.44008826821326,89.44008826821326,2
PLEASANT HILLS,2015,3,,,0
PLEASANT HILLS,2015,4,124.98583473923166,124.98583473923166,2
PLEASANT HILLS,2015,5,95.97711010930175,95.97711010930175,2
PLEASANT HILLS,2015,6,123.38011289469547,123.61413043478261,4
PLEASANT HILLS,2015,7,119.47050337546031,120.49956933677863,5
PLEASANT HILLS,2015,8,101.23050897322742,101.23050897322742,2
PLEASANT HILLS,2015,9,109.80328919183205,109.80328919183205,2
PLEASANT HILLS,2015,10,121.83098034550423,113.2952108649035,5
PLEASANT HILLS,2015,11,,,0
PLEASANT HILLS,2015,12,,,0
PLEASANT HILLS,2016,1,138.0,138.0,1
PLEASANT HILLS,2016,2,99.933818663137,99.933818663137,1
PLEASANT HILLS,2016,3,88.92655022531251,89.71704623878537,3
PLEASANT HILLS,2016,4,134.1091364220486,129.70615243342516,5
PLEASANT HILLS,2016,5,122.65902897303499,114.84186746987952,4
PLEASANT HILLS,2016,6,107.13369030110333,110.25038587516106,6
PLEASANT HILLS,2016,7,110.87897735766437,105.72092387590544,6
PLEASANT HILLS,2016,8,101.63640768799077,100.65503086164529,4
PLEASANT HILLS,2016,9,119.21010819798043,127.79719722534682,6
PLEASANT HILLS,2016,10,86.38236932524407,87.41258741258741,5
PLEASANT HILLS,2016,11,95.92110165245926,94.58219804697599,4
PLEASANT HILLS,2016,12,117.3413367828303,108.6349899631615,4
PLEASANT HILLS,2017,1,110.7095926412615,110.7095926412615,1
PLEASANT HILLS,2017,2,105.79028040445719,111.58068057080132,3
PLEASANT HILLS,2017,3,105.82281246292617,111.2723373838456,3
PLEASANT HILLS,2017,4,122.66098891739908,133.5,11
PLEASANT HILLS,2017,5,89.14596414381379,102.64479905437352,6
PLEASANT HILLS,2017,6,115.47999115993366,117.60513186029937,9
PLEASANT HILLS,2017,7,93.24271692015907,94.42994538688319,6
PLEASANT HILLS,2017,8,123.9155194585019,122.20026350461131,5
PLEASANT HILLS,2017,9,126.14502905507503,144.86754966887418,3
PLEASANT HILLS,2017,10,117.18061674008813,117.18061674008813,1
PLEASANT HILLS,2017,11,83.7586854460094,83.7586854460094,1
PLEASANT HILLS,2017,12,114.60255839114109,114.60255839114109,2
PLEASANT HILLS,2018,1,113.855421686747,113.855421686747,1
PLEASANT HILLS,2018,2,113.03389207053151,111.3861386138614,3
PLEASANT HILLS,2018,3,106.11001025988517,98.80239520958084,5
PLEASANT HILLS,2018,4,112.16845135403828,120.70815450643777,5
PLEASANT HILLS,2018,5,125.53974675209476,121.2183823930784,4
PLEASANT HILLS,2018,6,109.14770042867285,108.46560846560848,3
PLEASANT HILLS,2018,7,132.76554531834086,124.76949007405263,4
PLEASANT HILLS,2018,8,103.99993201026984,87.37279745867903,6
PLEASANT HILLS,2018,9,132.92441445787867,132.92441445787867,2
PLEASANT HILLS,2018,10,93.35918641506267,99.17840375586854,3
PLEASANT HILLS,2018,11,135.4699791684693,145.6876456876457,3
PLEASANT HILLS,2018,12,94.82758620689656,94.82758620689656,1
PLEASANT HILLS,2019,1,124.94610465042813,130.50153531218015,3
PLEASANT HILLS,2019,2,103.515625,103.515625,1
PLEASANT HILLS,2019,3,112.6835099886614,111.25366568914956,6
PLEASANT HILLS,2019,4,,,0
PLEASANT HILLS,2019,5,187.93103448275863,187.93103448275863,1
PLEASANT HILLS,2019,6,125.0,125.0,1
PLEASANT HILLS,2019,7,132.48555159571538,132.48555159571538,2
PLEASANT HILLS,2019,8,114.68373493975903,114.68373493975903,2
PLEASANT HILLS,2019,9,98.79179557305557,98.79179557305557,2
PLEASANT HILLS,2019,10,135.99362619002488,129.7401957701901,4
PLEASANT HILLS,2019,11,143.96742913120562,143.96742913120562,2
PLEASANT HILLS,2019,12,100.61099796334013,100.61099796334013,1
PLEASANT HILLS,2020,1,136.7282731696445,126.56285588035594,6
PLEASANT HILLS,2020,2,107.46296962866825,102.57255936675462,3
PLEASANT HILLS,2020,3,142.04545454545453,142.04545454545453,1
PLEASANT HILLS,2020,4,131.53428046505886,130.3538175046555,3
PLEASANT HILLS,2020,5,200.0,200.0,1
PLEASANT HILLS,2020,6,136.58319959880478,133.97545021018897,6
PLEASANT HILLS,2020,7,134.13441620688974,122.11221122112212,5
PLEASANT HILLS,2020,8,124.24610694833632,132.58473893425008,4
PLEASANT HILLS,2020,9,147.81115850481413,140.64171122994654,7
PLEASANT HILLS,2020,10,148.79907181228808,139.86351656829342,6
PLEASANT HILLS,2020,11,175.23640740006897,192.9881337648328,3
PLEASANT HILLS,2020,12,122.96972348859417,146.0244648318043,5
PLEASANT HILLS,2021,1,133.32078019894556,133.32078019894556,2
PLEASANT HILLS,2021,2,134.1040718144618,129.03008670530747,4
PLEASANT HILLS,2021,3,118.84193584810431,116.27906976744184,7
PLEASANT HILLS,2021,4,168.8632714898151,182.84574468085103,5
PLEASANT HILLS,2021,5,160.73045797664415,170.6576125804146,7
PLEASANT HILLS,2021,6,165.53930807493373,178.30045523520485,5
PLEASANT HILLS,2021,7,150.46535168453855,148.81342840166369,13
PLEASANT HILLS,2021,8,154.9106828958141,151.5931116223942,12
PLEASANT HILLS,2021,9,137.55161614795534,130.5510571300045,3
PLEASANT HILLS,2021,10,143.59538586686242,146.6876971608833,7
PLEASANT HILLS,2021,11,132.53415939814766,139.798288220315,8
PLEASANT HILLS,2021,12,150.79628988594868,145.07588161564607,10
PLEASANT HILLS,2022,1,155.9755848858834,159.24802910855064,9
PLEASANT HILLS,2022,2,162.00066705641495,169.4438752590888,4
PLEASANT HILLS,2022,3,168.28793507212467,162.4552720497548,6
PLEASANT HILLS,2022,4,179.96340999552453,185.05308665522284,6
PLEASANT HILLS,2022,5,197.1730754001016,200.109649122807,13
PLEASANT HILLS,2022,6,156.77309002617505,160.7542066319065,12
PLEASANT HILLS,2022,7,182.26999384987963,198.4126984126984,5
PLEASANT HILLS,2022,8,176.13900603727944,169.8148148148148,9
PLEASANT HILLS,2022,9,177.9928786809521,192.30769230769232,3
PLEASANT HILLS,2022,10,154.88576248746386,148.7718544859142,12
PLEASANT HILLS,2022,11,142.5905706745293,153.6435469710272,5
PLEASANT HILLS,2022,12,140.32891932444156,131.45712782745923,7
PLEASANT HILLS,2023,1,148.3266533534986,159.87006496751624,7
PLEASANT HILLS,2023,2,202.35294117647055,202.35294117647055,1
PLEASANT HILLS,2023,3,178.0536109554149,180.23504273504273,6
PLEASANT HILLS,2023,4,167.25584394545535,164.1705496134703,8
PLEASANT HILLS,2023,5,187.5092494885996,172.20190477812358,8
PLEASANT HILLS,2023,6,160.8510550369492,146.30390143737165,3
PLEASANT HILLS,2023,7,166.541670750102,174.31640543520365,10
PLEASANT HILLS,2023,8,188.76460582905676,189.7018970189702,7
PLEASANT HILLS,2023,9,177.25279032992384,166.85025963275137,6
PLEASANT HILLS,2023,10,223.62846218679294,226.63554470007352,4
PLEASANT HILLS,2023,11,156.42503643539192,152.06812652068126,5
PLEASANT HILLS,2023,12,166.13807585855633,162.42891672479269,6
PLEASANT HILLS,2024,1,163.29005006257825,163.29005006257825,2
PLEASANT HILLS,2024,2,188.0414991423514,171.01571268237933,6
PLEASANT HILLS,2024,3,193.91387768855768,171.31110095934216,11
PLEASANT HILLS,2024,4,189.53552428201667,161.1170784103115,11
PLEASANT HILLS,2024,5,187.9937310858193,184.8822090950118,10
PLEASANT HILLS,2024,6,186.6092219761439,180.06076541822762,6
PLEASANT HILLS,2024,7,169.11448809781058,172.3563696919234,5
PLEASANT HILLS,2024,8,193.4095624527757,183.89033844843982,4
PLEASANT HILLS,2024,9,189.73773454823262,207.29684908789383,3
PLEASANT HILLS,2024,10,186.5451174168101,179.73856209150327,11
PLEASANT HILLS,2024,11,195.4139197664614,200.1633986928105,9
PLEASANT HILLS,2024,12,191.39309659733212,197.09637046307887,6
PLEASANT HILLS,2025,1,206.65580047413883,200.77007700770076,3
PLEASANT HILLS,2025,2,204.7289504036909,204.7289504036909,1
PLEASANT HILLS,2025,3,180.75406578211485,174.337899543379,5
PLEASANT HILLS,2025,4,189.79078353098907,201.66649169438386,6
PLEASANT HILLS,2025,5,203.58247062184358,206.2780269058296,9
PLEASANT HILLS,2025,6,,,0
PLEASANT HILLS,2025,7,,,0
PLEASANT HILLS,2025,8,,,0
PLEASANT HILLS,2025,9,,,0
PLEASANT HILLS,2025,10,,,0
PLEASANT HILLS,2025,11,,,0
PLEASANT HILLS,2025,12,,,0
PLUM,2012,1,101.67721122591956,99.0761223162004,11
PLUM,2012,2,91.75508094221279,95.05464239232026,8
PLUM,2012,3,87.45552316520529,96.89028368922,18
PLUM,2012,4,88.83728538698904,98.37172874549987,8
PLUM,2012,5,77.8216301587188,85.48939082819986,23
PLUM,2012,6,88.2589348514576,92.75558564658093,21
PLUM,2012,7,90.13433478058097,94.33962264150944,27
PLUM,2012,8,89.25930873119685,90.61379611879056,30
PLUM,2012,9,90.94644153272739,105.67955970035163,14
PLUM,2012,10,83.1500550999961,86.80468593468242,18
PLUM,2012,11,88.48778851888768,84.54623287671232,13
PLUM,2012,12,84.51186772730803,86.07594936708861,11
PLUM,2013,1,83.78888516884952,83.2,5
PLUM,2013,2,86.7362835855135,95.54335894621296,9
PLUM,2013,3,87.96548379510577,87.08333333333333,13
PLUM,2013,4,91.71798099324451,89.0125173852573,15
PLUM,2013,5,94.741138681456,92.369284488727,22
PLUM,2013,6,98.9018773686587,100.38587877534692,14
PLUM,2013,7,91.75222079547503,91.36546184738955,19
PLUM,2013,8,93.1956326723627,88.83248730964468,17
PLUM,2013,9,104.96100728875791,108.34187939143831,8
PLUM,2013,10,104.75382091262651,105.23097826086956,11
PLUM,2013,11,90.55944154665502,88.45766129032259,10
PLUM,2013,12,94.71310319060728,98.4930981936783,14
PLUM,2014,1,122.83845057808173,122.83845057808173,2
PLUM,2014,2,118.79506284971013,118.79506284971013,2
PLUM,2014,3,143.22916666666666,143.22916666666666,1
PLUM,2014,4,92.19635372636621,99.30810748736795,10
PLUM,2014,5,128.585154591866,128.585154591866,2
PLUM,2014,6,103.24897796170008,100.35210096077557,4
PLUM,2014,7,110.55918970598306,103.92609699769054,7
PLUM,2014,8,95.07824298935238,99.38587662988394,10
PLUM,2014,9,108.51523925616253,108.55263157894736,9
PLUM,2014,10,95.813487623736,95.813487623736,2
PLUM,2014,11,115.44227886056971,115.44227886056971,1
PLUM,2014,12,115.13157894736842,115.13157894736842,1
PLUM,2015,1,,,0
PLUM,2015,2,89.69907407407408,89.69907407407408,1
PLUM,2015,3,100.98336164512939,107.36842105263158,9
PLUM,2015,4,105.38175403616621,102.80315826339846,10
PLUM,2015,5,113.16042354862469,108.64297253634896,9
PLUM,2015,6,105.5383161604064,105.16826923076924,11
PLUM,2015,7,107.65606996609547,113.82113821138212,5
PLUM,2015,8,93.62113578724083,101.02803386679844,8
PLUM,2015,9,105.75829220194352,106.02410987043085,14
PLUM,2015,10,86.47240697903449,92.69252388982576,3
PLUM,2015,11,79.69441132599394,79.69441132599394,2
PLUM,2015,12,100.72996486433293,109.65277777777776,3
PLUM,2016,1,101.31625784183007,105.3244926662648,4
PLUM,2016,2,85.35605478750641,82.29166666666667,3
PLUM,2016,3,99.39666613808065,95.17871115582382,6
PLUM,2016,4,103.90556552605108,93.7231298366294,7
PLUM,2016,5,111.68736464081384,110.53412462908013,17
PLUM,2016,6,94.8904634344839,102.21341158841159,10
PLUM,2016,7,112.98457992318534,116.43835616438356,13
PLUM,2016,8,98.70944455266981,94.04177791877055,10
PLUM,2016,9,102.04324500598895,98.96538214972577,14
PLUM,2016,10,103.61330682038948,100.84925690021232,15
PLUM,2016,11,81.79801830764379,77.88461538461539,7
PLUM,2016,12,102.01817781718098,103.53535353535354,3
PLUM,2017,1,101.45845643214344,102.8735632183908,7
PLUM,2017,2,96.75827127744955,99.45945945945944,7
PLUM,2017,3,97.21725173225133,102.880658436214,11
PLUM,2017,4,107.96395623498347,101.02070282997911,22
PLUM,2017,5,106.99424295043984,107.72997030230563,16
PLUM,2017,6,105.7699457865063,104.91071428571428,15
PLUM,2017,7,112.5359036987845,107.2644048874279,16
PLUM,2017,8,109.7049167279337,116.10832967124949,10
PLUM,2017,9,103.51179953270925,110.8031041363914,8
PLUM,2017,10,114.73421557924898,121.30649250440919,10
PLUM,2017,11,110.0447249581952,108.00508259212198,7
PLUM,2017,12,92.56739954298284,89.69465648854961,7
PLUM,2018,1,108.75962865402353,100.07418397626112,7
PLUM,2018,2,100.859349498241,103.87213988333392,10
PLUM,2018,3,89.79766785392019,100.36634053081423,6
PLUM,2018,4,111.22283011257886,116.5705846767019,14
PLUM,2018,5,117.29986658997547,116.41428363794921,12
PLUM,2018,6,96.28715857276711,91.53318077803203,7
PLUM,2018,7,117.45906126686029,125.89734611793435,4
PLUM,2018,8,102.49192132007646,102.88686975946041,6
PLUM,2018,9,113.4393890152371,112.64061809849824,16
PLUM,2018,10,102.46332046148909,97.08617733639568,10
PLUM,2018,11,112.10521162849338,102.59017857142857,13
PLUM,2018,12,117.38497071746242,110.32642362226403,10
PLUM,2019,1,84.28155314312697,82.75910038303516,6
PLUM,2019,2,114.3875223277674,105.53053702893799,8
PLUM,2019,3,114.51655667935749,115.19679300291546,17
PLUM,2019,4,112.3604534514991,116.61341853035144,9
PLUM,2019,5,106.9027873665653,102.8385776636155,8
PLUM,2019,6,114.8399566898298,105.46282245827013,9
PLUM,2019,7,119.06359064126212,105.84677419354838,9
PLUM,2019,8,109.10356097749138,108.74286808819721,8
PLUM,2019,9,111.25766161469608,111.42508865248226,10
PLUM,2019,10,128.54436046638747,132.61173184357543,5
PLUM,2019,11,120.646546023619,117.2465960665658,5
PLUM,2019,12,110.56725222767511,105.44525697102242,8
PLUM,2020,1,121.55982130112858,118.82267441860463,15
PLUM,2020,2,121.34641149546988,124.21383647798744,13
PLUM,2020,3,120.88795790027878,123.95833333333331,9
PLUM,2020,4,118.26114355677406,117.77222051977995,14
PLUM,2020,5,132.4936859486284,124.34200188560655,10
PLUM,2020,6,123.04178987752218,123.94195888754534,15
